683;1280
684;1280
685;1280
686;1280
687;1281
688;1281
689;1281
690;1281
691;1282
692;1282
693;1282
694;1283
695;1283
696;1283
697;1283
698;1283
699;1283
700;1283
701;1283
702;1283
703;1283
704;1283
705;1283
706;1284
707;1284
708;1284
709;1284
710;1284
711;1285
712;1285
713;1285
714;1285
715;1285
716;1285
717;1285
718;1285
719;1285
720;1285
721;1286
722;1286
723;1286
724;1286
725;1287
726;1287
727;1287
728;1288
729;1288
730;1288
731;1288
732;1288
733;1288
734;1288
735;1288
736;1288
737;1288
738;1288
739;1288
740;1288
741;1288
742;1288
743;1289
744;1289
745;1289
746;1289
747;1289
748;1290
749;1290
750;1290
751;1290
752;1290
753;1290
754;1290
755;1290
756;1290
757;1290
758;1290
759;1290
760;1290
761;1290
762;1290
763;1290
764;1291
765;1291
766;1291
767;1291
768;1291
769;1291
770;1291
771;1291
772;1291
773;1292
774;1292
775;1292
776;1292
777;1292
778;1292
779;1292
780;1292
781;1293
782;1293
783;1294
784;1295
785;1295
786;1295
787;1295
788;1295
789;1295
790;1295
791;1296
792;1296
793;1296
794;1296
795;1296
796;1296
797;1296
798;1296
799;1297
800;1297
801;1297
802;1297
803;1297
804;1297
805;1297
806;1297
807;1297
808;1297
809;1297
810;1297
811;1297
812;1297
813;1297
814;1297
815;1297
816;1297
817;1297
818;1297
819;1298
820;1298
821;1298
822;1298
823;1298
824;1298
825;1298
826;1298
827;1299
828;1299
829;1299
830;1299
831;1299
832;1299
833;1299
834;1299
835;1299
836;1299
837;1299
838;1299
839;1300
840;1300
841;1300
842;1300
843;1300
844;1300
845;1300
846;1300
847;1301
848;1301
849;1301
850;1301
851;1302
852;1302
853;1302
854;1302
855;1302
856;1302
857;1302
858;1302
859;1302
860;1302
861;1302
862;1303
863;1303
864;1303
865;1303
866;1303
867;1303
868;1303
869;1303
870;1303
871;1303
872;1303
873;1303
874;1303
875;1303
876;1303
877;1303
878;1304
879;1304
880;1304
881;1304
882;1304
883;1304
884;1304
885;1304
886;1304
887;1304
888;1305
889;1305
890;1305
891;1306
892;1306
893;1306
894;1306
895;1306
896;1306
897;1306
898;1306
899;1306
900;1306
901;1306
902;1306
903;1306
904;1306
905;1307
906;1307
907;1307
908;1307
909;1308
910;1308
911;1308
912;1308
913;1308
914;1308
915;1308
916;1308
917;1308
918;1308
919;1308
920;1308
921;1308
922;1308
923;1308
924;1308
925;1308
926;1308
927;1308
928;1308
929;1308
930;1308
931;1308
932;1308
933;1308
934;1308
935;1308
936;1308
937;1308
938;1308
939;1308
940;1308
941;1308
942;1308
943;1308
944;1308
945;1308
946;1308
947;1308
948;1308
949;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
950;1308
